Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-03-09,17:00:00,FRA1,1,Brest,2-0,Angers,1-0,1.48,3.36,4.68,1.65,1.72,1.72,1.65,2.66,1.23,3.12,1.16,,,1.54,0,1.35,1.38,1.98,2.06,5.07,1.86,2.37,4.42,1.73,1.64,2.14,14.40,34.50,4.13,4.86,9.98,24.30,16.25,8.32,1840
2025-03-08,23:05:00,FRA1,1,Marsilya,0-1,Lens,0-0,1.32,4.10,5.36,2.01,1.44,1.58,1.79,3.19,1.15,4.07,1.06,,,1.72,0,1.26,1.51,1.75,2.31,5.41,1.65,2.67,4.84,1.70,1.67,1.85,15.85,34.50,4.03,6.29,11.85,20.75,17.85,9.41,1840
2025-03-08,21:00:00,FRA1,1,Lille,1-0,Montpellier,0-0,1.24,4.40,6.45,1.96,1.47,1.72,1.65,3.15,1.15,3.92,1.07,,,1.85,0,1.25,1.58,1.66,2.35,6.27,1.56,2.70,5.62,1.69,1.68,1.71,17.65,34.50,3.84,6.54,13.75,21.45,20.25,11.55,1840
2025-03-08,19:00:00,FRA1,1,Rennes,1-4,Paris SG,0-1,4.21,3.75,1.46,2.22,1.36,1.40,2.10,3.41,1.12,4.69,,1.56,,,1.43,1.26,0,4.38,2.33,1.89,3.94,2.68,1.79,1.72,1.65,7.11,14.90,19.80,9.98,6.17,4.47,34.50,13.55,2.07,1840
2025-03-07,22:45:00,FRA1,1,Toulouse,1-1,Monaco,0-1,2.79,3.14,1.95,1.86,1.53,1.44,2.03,2.89,1.19,3.74,1.09,1.28,1.07,1.10,1.23,1.35,1.11,3.31,2.07,2.48,2.97,2.43,2.28,1.74,1.63,4.58,12.95,23.85,6.78,4.98,5.17,30.00,12.45,3.00,1840
2025-03-02,22:45:00,FRA1,1,Marsilya,2-0,Nantes,0-0,1.18,4.85,7.38,2.11,1.40,1.70,1.67,3.37,1.12,4.31,,,,1.95,0,1.22,1.65,1.58,2.46,6.70,1.48,2.84,6.18,1.69,1.68,1.60,18.70,34.50,3.83,7.21,15.45,20.90,21.50,12.90,1839
2025-03-02,19:15:00,FRA1,1,Angers,0-4,Toulouse,0-0,3.44,2.90,1.81,1.44,2.01,1.79,1.59,2.31,1.32,2.59,1.24,1.33,1.09,,1.23,1.45,1.05,4.16,1.86,2.44,3.60,2.18,2.21,1.75,1.62,6.03,14.70,28.50,7.37,4.04,4.49,34.50,13.70,2.82,1839
2025-03-02,19:15:00,FRA1,1,Auxerre,0-1,RC Strasbourg,0-0,2.63,2.91,2.16,1.69,1.68,1.51,1.90,2.65,1.23,3.27,1.13,1.22,1.09,1.12,1.18,1.39,1.12,3.18,1.98,2.71,2.85,2.31,2.47,1.77,1.60,4.29,12.50,27.00,6.32,4.45,5.46,30.50,12.20,3.40,1839
2025-03-02,19:15:00,FRA1,1,Montpellier,0-4,Rennes,0-1,3.31,3.14,1.76,1.74,1.63,1.53,1.86,2.74,1.22,3.40,1.12,1.36,1.07,1.05,1.28,1.37,1.07,3.82,2.04,2.29,3.38,2.38,2.12,1.74,1.63,5.60,13.70,23.85,7.62,4.80,4.71,34.50,12.85,2.66,1839
2025-03-02,17:00:00,FRA1,1,Lyon,2-1,Brest,1-1,1.51,3.54,4.10,2.00,1.45,1.47,1.97,3.13,1.15,4.10,1.06,,,1.51,0,1.30,1.39,1.96,2.22,4.38,1.85,2.56,3.90,1.73,1.64,2.17,13.40,34.50,4.43,5.63,9.50,21.10,14.80,7.02,1839
2025-03-01,23:05:00,FRA1,1,Paris SG,4-1,Lille,4-0,1.18,4.88,7.32,2.18,1.37,1.67,1.70,3.45,1.11,4.49,,,,1.97,0,1.21,1.67,1.57,2.50,6.72,1.48,2.87,6.10,1.69,1.68,1.59,18.75,34.50,3.85,7.41,15.80,20.65,21.60,13.00,1839
2025-03-01,21:00:00,FRA1,1,Lens,3-4,Le Havre,2-2,1.23,4.36,6.80,1.81,1.58,1.85,1.54,2.95,1.18,3.51,1.10,,,1.86,0,1.27,1.57,1.67,2.28,6.69,1.57,2.63,5.96,1.69,1.68,1.71,18.55,34.50,3.72,6.21,14.05,23.00,21.40,12.35,1839
2025-03-01,19:00:00,FRA1,1,Saint-Etienne,1-3,Nice,1-1,4.48,3.75,1.44,2.02,1.44,1.50,1.92,3.17,1.15,4.13,1.06,1.59,,,1.44,1.28,0,4.69,2.26,1.88,4.19,2.61,1.77,1.72,1.65,7.72,15.85,20.70,10.20,5.92,4.27,34.50,14.25,2.04,1839
2025-02-28,22:45:00,FRA1,1,Monaco,3-0,Reims,2-0,1.21,4.87,6.56,2.42,1.29,1.52,1.88,3.74,1.09,5.14,,,,1.92,0,1.20,1.65,1.58,2.56,6.06,1.50,2.95,5.56,1.69,1.68,1.62,17.60,34.50,4.01,7.80,14.85,19.15,19.95,11.40,1839
2025-02-23,22:45:00,FRA1,1,Lyon,2-3,Paris SG,0-0,4.74,4.29,1.35,2.57,1.25,1.36,2.21,3.84,1.08,5.58,,1.69,,,1.52,1.22,0,4.71,2.49,1.74,4.31,2.88,1.65,1.70,1.66,7.97,16.30,18.25,11.45,7.29,4.35,34.50,14.80,1.86,1838
2025-02-23,19:15:00,FRA1,1,Le Havre,1-4,Toulouse,0-1,3.41,2.92,1.80,1.47,1.98,1.77,1.61,2.34,1.31,2.64,1.23,1.33,1.09,,1.23,1.44,1.05,4.12,1.86,2.43,3.57,2.20,2.21,1.75,1.63,5.97,14.65,28.00,7.35,4.11,4.50,34.50,13.65,2.81,1838
2025-02-23,19:15:00,FRA1,1,Nice,2-0,Montpellier,1-0,1.18,4.94,7.18,2.23,1.35,1.65,1.72,3.52,1.10,4.63,,,,1.97,0,1.21,1.67,1.57,2.52,6.61,1.48,2.91,6.02,1.68,1.68,1.59,18.75,34.50,3.87,7.57,15.65,20.25,21.45,12.75,1838
2025-02-23,19:15:00,FRA1,1,RC Strasbourg,0-0,Brest,0-0,1.90,3.02,3.03,1.69,1.67,1.54,1.86,2.67,1.23,3.27,1.13,1.08,1.08,1.30,1.09,1.38,1.23,2.45,2.00,3.58,2.25,2.34,3.17,1.75,1.62,2.92,12.55,34.00,4.94,4.58,7.04,25.00,13.25,5.07,1838
2025-02-23,17:00:00,FRA1,1,Nantes,3-1,Lens,1-0,3.03,2.97,1.92,1.61,1.76,1.59,1.79,2.55,1.25,3.05,1.16,1.29,1.09,1.08,1.23,1.40,1.08,3.63,1.95,2.50,3.20,2.28,2.28,1.75,1.62,5.12,13.50,26.50,6.91,4.41,4.88,34.50,12.80,2.98,1838
2025-02-22,23:05:00,FRA1,1,Auxerre,3-0,Marsilya,1-0,5.01,3.89,1.37,2.02,1.44,1.54,1.86,3.19,1.15,4.11,1.06,1.66,,,1.48,1.27,0,5.10,2.29,1.80,4.55,2.63,1.70,1.72,1.65,8.72,16.70,20.80,11.25,6.06,4.16,34.50,14.85,1.92,1838
2025-02-22,21:00:00,FRA1,1,Saint-Etienne,3-3,Angers,1-2,2.20,2.98,2.51,1.68,1.69,1.52,1.87,2.63,1.23,3.23,1.14,1.15,1.09,1.21,1.13,1.39,1.17,2.78,1.97,3.10,2.51,2.33,2.77,1.75,1.63,3.50,12.65,29.50,5.46,4.55,6.03,27.50,12.90,4.09,1838
2025-02-22,19:00:00,FRA1,1,Lille,2-1,Monaco,2-1,2.13,3.11,2.53,1.94,1.49,1.39,2.14,2.99,1.17,3.96,1.07,1.14,1.08,1.23,1.14,1.34,1.20,2.63,2.10,3.02,2.41,2.45,2.74,1.75,1.62,3.30,12.05,27.50,5.60,5.03,6.39,24.30,12.30,4.05,1838
2025-02-21,22:45:00,FRA1,1,Rennes,1-0,Reims,1-0,1.98,2.97,2.89,1.61,1.77,1.59,1.79,2.54,1.26,3.04,1.16,1.09,1.09,1.27,1.09,1.41,1.21,2.57,1.94,3.51,2.34,2.28,3.10,1.75,1.62,3.11,12.90,34.50,4.98,4.41,6.65,26.50,13.40,4.86,1838
2025-02-16,22:45:00,FRA1,1,Rennes,0-2,Lille,0-0,2.56,2.75,2.30,1.45,2.00,1.72,1.65,2.30,1.32,2.62,1.24,1.18,1.11,1.14,1.15,1.46,1.11,3.26,1.84,2.98,2.88,2.15,2.66,1.77,1.60,4.26,13.25,31.50,5.86,3.90,5.40,34.00,13.05,3.76,1837
2025-02-16,19:15:00,FRA1,1,Le Havre,1-3,Nice,1-2,4.80,3.63,1.42,1.80,1.58,1.64,1.73,2.90,1.18,3.54,1.10,1.60,,,1.43,1.30,0,5.08,2.17,1.89,4.47,2.50,1.77,1.72,1.65,8.47,16.55,22.55,10.50,5.44,4.12,34.50,14.70,2.03,1837
2025-02-16,19:15:00,FRA1,1,Lens,0-2,RC Strasbourg,0-0,1.65,3.33,3.55,1.91,1.51,1.47,1.97,2.98,1.17,3.84,1.08,,1.05,1.42,1.06,1.32,1.32,2.14,2.14,3.96,1.99,2.49,3.53,1.73,1.64,2.44,12.95,34.50,4.62,5.26,8.28,22.10,14.00,6.01,1837
2025-02-16,19:15:00,FRA1,1,Reims,0-1,Angers,0-1,1.70,2.97,3.82,1.47,1.96,1.79,1.58,2.36,1.30,2.67,1.23,,1.08,1.39,0,1.43,1.27,2.29,1.89,4.47,2.10,2.21,3.86,1.75,1.62,2.59,13.80,34.50,4.35,4.16,8.09,27.50,15.10,6.75,1837
2025-02-16,17:00:00,FRA1,1,Montpellier,1-4,Lyon,1-1,4.65,4.11,1.37,2.41,1.30,1.39,2.14,3.66,1.09,5.16,,1.65,,,1.50,1.23,0,4.67,2.43,1.78,4.25,2.80,1.68,1.71,1.66,7.85,16.05,18.85,11.05,6.87,4.35,34.50,14.55,1.91,1837
2025-02-15,23:05:00,FRA1,1,Toulouse,0-1,Paris SG,0-0,5.02,3.96,1.36,2.06,1.43,1.53,1.87,3.25,1.14,4.22,1.05,1.67,,,1.49,1.26,0,5.10,2.31,1.79,4.56,2.67,1.68,1.71,1.66,8.72,16.85,20.45,11.30,6.21,4.15,34.50,15.00,1.90,1837
2025-02-15,21:00:00,FRA1,1,Monaco,7-1,Nantes,2-1,1.33,4.12,5.13,2.13,1.39,1.52,1.89,3.33,1.13,4.38,,,,1.71,0,1.25,1.51,1.76,2.35,5.17,1.65,2.71,4.65,1.70,1.66,1.87,15.45,34.50,4.11,6.50,11.60,20.00,17.30,8.89,1837
2025-02-15,19:00:00,FRA1,1,Marsilya,5-1,Saint-Etienne,1-0,1.09,6.06,9.19,2.76,1.21,1.58,1.79,4.17,1.05,6.00,,,,2.19,0,1.15,1.86,1.42,2.85,7.59,1.35,3.27,7.11,1.68,1.69,1.41,21.60,34.50,3.94,9.67,20.50,19.25,24.70,16.15,1837
2025-02-14,22:45:00,FRA1,1,Brest,2-2,Auxerre,0-1,1.89,2.94,3.13,1.64,1.73,1.58,1.80,2.60,1.24,3.13,1.15,1.07,1.09,1.30,1.08,1.39,1.23,2.44,1.97,3.69,2.25,2.29,3.26,1.77,1.61,2.91,12.50,34.50,4.90,4.39,7.18,26.00,13.25,5.30,1837
2025-02-09,22:45:00,FRA1,1,Angers,0-2,Marsilya,0-0,4.82,3.69,1.41,1.86,1.53,1.60,1.78,2.98,1.17,3.71,1.09,1.61,,,1.44,1.30,0,5.05,2.21,1.86,4.46,2.54,1.75,1.72,1.65,8.47,16.50,21.70,10.65,5.61,4.14,34.50,14.65,2.00,1836
2025-02-09,19:15:00,FRA1,1,Auxerre,2-2,Toulouse,0-0,2.57,2.90,2.20,1.56,1.83,1.62,1.76,2.46,1.28,2.91,1.18,1.21,1.09,1.13,1.16,1.43,1.12,3.22,1.90,2.84,2.86,2.25,2.55,1.75,1.62,4.26,13.20,29.00,5.99,4.25,5.32,32.00,12.95,3.54,1836
