Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-02-01,17:30:00,AL1,1,St. Pauli,1-1,Augsburg,1-0,1.86,2.91,3.23,1.49,1.93,1.69,1.67,2.42,1.30,2.71,1.22,1.06,1.09,1.30,1.06,1.43,1.23,2.48,1.90,3.89,2.25,2.22,3.40,1.75,1.62,2.91,13.15,34.50,4.69,4.18,7.14,27.50,14.00,5.57,1835
2025-02-01,17:30:00,AL1,1,Stuttgart,1-2,Mönchengladbach,0-1,1.46,3.79,4.16,2.33,1.32,1.37,2.18,3.54,1.10,4.96,,,,1.56,0,1.25,1.44,1.88,2.36,4.31,1.78,2.72,3.89,1.72,1.65,2.06,13.45,34.50,4.52,6.34,10.00,19.45,14.75,6.97,1835
2025-01-31,22:30:00,AL1,1,Werder Bremen,1-0,Mainz 05,1-0,2.15,2.96,2.59,1.78,1.59,1.45,2.00,2.79,1.21,3.54,1.10,1.13,1.09,1.22,1.13,1.37,1.19,2.68,2.03,3.10,2.45,2.36,2.80,1.77,1.60,3.37,12.00,29.00,5.55,4.64,6.38,26.00,12.30,4.19,1835
2025-01-26,19:30:00,AL1,1,St. Pauli,3-0,Union Berlin,1-0,2.08,2.81,2.84,1.52,1.87,1.65,1.72,2.42,1.29,2.84,1.20,1.09,1.10,1.23,1.09,1.43,1.19,2.69,1.89,3.47,2.44,2.21,3.07,1.77,1.60,3.30,12.60,34.50,5.14,4.09,6.50,28.50,13.10,4.76,1834
2025-01-26,17:30:00,AL1,1,Hoffenheim,2-2,Eintracht Frankfurt,0-1,2.85,3.38,1.85,2.32,1.32,1.29,2.42,3.47,1.11,5.01,,1.31,1.05,1.09,1.28,1.29,1.12,3.23,2.27,2.28,2.95,2.63,2.14,1.74,1.63,4.58,12.55,20.95,7.38,5.80,5.31,28.00,12.00,2.74,1834
2025-01-25,20:30:00,AL1,1,Mönchengladbach,3-0,Bochum,1-0,1.54,3.57,3.88,2.11,1.40,1.42,2.07,3.25,1.14,4.38,,,,1.50,1.05,1.29,1.38,1.99,2.25,4.17,1.86,2.61,3.73,1.72,1.65,2.22,13.25,34.50,4.54,5.81,9.20,20.50,14.45,6.55,1834
2025-01-25,17:30:00,AL1,1,Augsburg,2-1,Heidenheim,1-0,1.74,3.13,3.38,1.70,1.67,1.57,1.82,2.68,1.23,3.27,1.13,,1.07,1.37,1.06,1.37,1.28,2.29,2.01,3.91,2.11,2.36,3.45,1.74,1.63,2.65,13.05,34.50,4.63,4.73,7.66,24.30,14.00,5.77,1834
2025-01-25,17:30:00,AL1,1,Borussia Dortmund,2-2,Werder Bremen,1-0,1.33,4.31,4.94,2.46,1.28,1.40,2.10,3.72,1.09,5.26,,,,1.72,0,1.23,1.53,1.72,2.47,4.89,1.63,2.85,4.46,1.70,1.67,1.84,15.20,34.50,4.26,7.17,11.65,18.60,16.80,8.38,1834
2025-01-25,17:30:00,AL1,1,Freiburg,1-2,Bayern München,0-1,9.71,6.11,1.09,2.62,1.24,1.66,1.71,4.03,1.07,5.64,,2.21,,,1.87,1.15,0,8.01,2.82,1.41,7.47,3.24,1.34,1.68,1.69,17.25,26.00,20.10,21.25,9.50,3.87,34.50,22.55,1.41,1834
2025-01-25,17:30:00,AL1,1,Mainz 05,2-0,Stuttgart,1-0,2.83,3.07,1.96,1.85,1.55,1.44,2.02,2.87,1.19,3.69,1.09,1.28,1.08,1.09,1.23,1.35,1.10,3.33,2.07,2.48,2.98,2.42,2.28,1.76,1.62,4.64,12.65,24.30,6.88,4.87,5.21,30.50,12.20,3.01,1834
2025-01-25,17:30:00,AL1,1,RB Leipzig,2-2,Bayer Leverkusen,1-2,3.07,3.12,1.85,1.79,1.59,1.49,1.94,2.80,1.20,3.54,1.10,1.32,1.07,1.07,1.25,1.36,1.09,3.58,2.05,2.37,3.19,2.40,2.19,1.75,1.62,5.14,13.25,23.85,7.25,4.84,4.92,33.00,12.55,2.81,1834
2025-01-24,22:30:00,AL1,1,Wolfsburg,2-2,Holstein Kiel,0-1,1.28,4.52,5.46,2.45,1.29,1.44,2.02,3.73,1.09,5.22,,,,1.79,0,1.22,1.58,1.67,2.50,5.28,1.58,2.89,4.83,1.69,1.67,1.74,16.05,34.50,4.15,7.42,12.70,18.70,17.85,9.37,1834
2025-01-19,19:30:00,AL1,1,Werder Bremen,0-2,Augsburg,0-2,1.68,3.31,3.44,1.80,1.58,1.51,1.89,2.83,1.20,3.55,1.10,,1.05,1.40,1.06,1.35,1.30,2.21,2.07,3.94,2.03,2.44,3.49,1.72,1.65,2.52,13.25,34.50,4.56,5.09,7.89,23.00,14.25,5.86,1833
