Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2025-03-01,16:00:00,TÜR S,1,Adana Demirspor,0-0,Bodrumspor,0-0,4.55,3.49,1.40,1.70,1.58,1.63,1.65,,,,,1.59,,,1.42,1.32,0,4.90,2.07,1.86,4.31,2.40,1.74,1.66,1.61,0,0,0,0,0,0,0,0,0,1839
2025-02-24,20:00:00,TÜR S,1,Galatasaray,0-0,Fenerbahçe,0-0,2.03,3.20,2.61,2.04,1.44,1.36,2.21,3.12,1.16,4.23,1.05,1.13,1.07,1.25,1.14,1.32,1.23,2.51,2.14,3.07,2.32,2.50,2.79,1.75,1.63,3.11,12.10,27.50,5.48,5.27,6.63,23.40,12.45,4.19,1838
2025-02-23,19:00:00,TÜR S,1,Trabzonspor,3-2,Gaziantep FK,2-0,1.40,3.78,4.74,1.96,1.47,1.55,1.84,3.11,1.16,3.96,1.07,,,1.62,0,1.29,1.45,1.86,2.24,4.94,1.74,2.59,4.39,1.72,1.65,1.99,14.60,34.50,4.18,5.86,10.65,21.10,16.35,8.26,1838
2025-02-23,16:00:00,TÜR S,1,Alanyaspor,3-2,Adana Demirspor,0-2,1.16,4.73,6.55,,,1.52,1.77,,,,,,,1.96,0,1.20,1.68,1.52,2.49,6.07,1.44,2.86,5.57,1.64,1.64,0,0,0,0,0,0,0,0,0,1838
2025-02-23,13:30:00,TÜR S,1,Kayserispor,1-0,Göztepe,1-0,2.64,2.96,2.12,1.59,1.78,1.59,1.79,2.51,1.27,3.00,1.17,1.23,1.09,1.12,1.18,1.42,1.11,3.29,1.93,2.74,2.91,2.28,2.46,1.74,1.63,4.41,13.30,28.00,6.16,4.39,5.19,32.00,13.00,3.37,1838
2025-02-22,19:00:00,TÜR S,1,Samsunspor,2-3,Çaykur Rizespor,2-0,2.07,2.86,2.82,1.52,1.87,1.65,1.72,2.42,1.29,2.82,1.20,1.10,1.09,1.24,1.09,1.44,1.19,2.70,1.89,3.47,2.43,2.22,3.06,1.76,1.61,3.29,12.90,34.50,5.07,4.16,6.41,28.50,13.35,4.74,1838
2025-02-22,16:00:00,TÜR S,1,Antalyaspor,2-1,Kasımpaşa,2-0,2.14,3.07,2.52,1.81,1.57,1.45,2.00,2.82,1.20,3.61,1.09,1.14,1.08,1.22,1.14,1.37,1.19,2.69,2.04,3.06,2.44,2.40,2.76,1.74,1.63,3.37,12.40,28.00,5.50,4.84,6.22,25.50,12.60,4.08,1838
2025-02-22,13:30:00,TÜR S,1,Sivasspor,1-1,Konyaspor,1-1,2.48,2.84,2.31,1.55,1.84,1.61,1.76,2.45,1.28,2.89,1.19,1.18,1.10,1.15,1.15,1.43,1.13,3.11,1.90,2.94,2.77,2.23,2.63,1.76,1.61,4.06,12.90,30.00,5.84,4.18,5.55,31.00,12.80,3.75,1838
2025-02-21,20:00:00,TÜR S,1,Bodrumspor,1-0,Hatayspor,1-0,1.44,3.36,5.03,1.59,1.79,1.80,1.58,2.61,1.24,2.98,1.17,,,1.58,0,1.35,1.40,1.94,2.05,5.40,1.83,2.34,4.68,1.73,1.64,2.08,14.85,34.50,4.05,4.76,10.55,25.00,16.90,9.02,1838
2025-02-21,20:00:00,TÜR S,1,Eyüpspor,1-3,Beşiktaş,1-2,2.77,3.04,2.01,1.67,1.70,1.55,1.85,2.63,1.24,3.20,1.14,1.26,1.08,1.10,1.21,1.39,1.10,3.37,1.97,2.60,2.99,2.33,2.35,1.74,1.63,4.60,13.30,26.00,6.48,4.59,5.08,32.00,12.85,3.16,1838
