Tarih,Saat,Lig,MBS,Ev Sahibi,Skor,Deplasman,İY,MS1,MS0,MS2,AU2.5 Alt,AU2.5 Üst,KG Var,KG Yok,IY0.5 Alt,IY0.5 Üst,AU1.5 Alt,AU1.5 Üst,Çifte Şans 1-X,Çifte Şans 1-2,Çifte Şans X-2,IY Çifte Şans 1-X,IY Çifte Şans 1-2,IY Çifte Şans X-2,IY1,IY0,IY2,2Y1,2Y0,2Y2,Tek,Çift,IY/MS 1/1,IY/MS 1/0,IY/MS 1/2,IY/MS 0/1,IY/MS 0/0,IY/MS 0/2,IY/MS 2/1,IY/MS 2/0,IY/MS 2/2,Hafta
2024-12-22,16:00:00,TÜR 1,1,Boluspor,1-3,Kocaelispor,1-0,2.63,2.92,2.15,1.51,1.90,1.67,1.70,2.35,1.31,2.77,1.21,1.22,1.09,1.13,1.16,1.45,1.10,3.34,1.86,2.85,2.92,2.24,2.49,1.73,1.64,4.40,13.90,30.50,5.92,4.22,5.02,34.50,13.70,3.50,1829
2024-12-22,16:00:00,TÜR 1,1,Esenler Erokspor,1-1,Bandırmaspor,0-1,2.62,3.21,2.02,1.74,1.63,1.51,1.90,2.65,1.23,3.38,1.12,1.25,1.06,1.13,1.19,1.39,1.11,3.25,1.98,2.66,2.88,2.42,2.34,1.71,1.66,4.30,13.90,26.00,6.14,4.93,4.98,31.00,13.70,3.21,1829
2024-12-22,13:30:00,TÜR 1,1,Keçiörengücü,0-1,Fatih Karagümrük,0-1,2.42,3.19,2.17,1.86,1.53,1.44,2.04,2.82,1.20,3.75,1.09,1.22,1.07,1.16,1.18,1.37,1.15,2.98,2.04,2.75,2.67,2.46,2.45,1.72,1.65,3.88,13.10,26.00,5.94,5.06,5.44,28.00,13.05,3.43,1829
2024-12-21,19:00:00,TÜR 1,1,Pendikspor,1-1,İstanbulspor,0-1,1.84,3.13,3.08,1.72,1.65,1.54,1.86,2.63,1.23,3.32,1.13,1.07,1.07,1.32,1.08,1.38,1.23,2.43,1.99,3.66,2.15,2.39,3.26,1.72,1.64,2.85,13.40,34.50,4.64,4.76,7.10,25.00,13.80,5.15,1829
2024-12-21,16:00:00,TÜR 1,1,Manisa FK,2-1,Şanlıurfaspor,1-0,1.62,3.19,3.90,1.56,1.84,1.74,1.63,2.42,1.29,2.87,1.19,,1.06,1.44,0,1.41,1.29,2.24,1.93,4.50,1.96,2.33,4.00,1.72,1.65,2.48,14.85,34.50,4.06,4.56,8.38,26.00,15.55,6.79,1829
2024-12-21,13:30:00,TÜR 1,1,BB Erzurumspor,0-0,Sakaryaspor,0-0,1.45,3.45,4.80,1.65,1.72,1.74,1.63,2.59,1.24,3.14,1.15,,,1.58,0,1.36,1.37,2.00,2.03,5.13,1.78,2.44,4.65,1.72,1.65,2.14,15.55,34.50,3.86,4.99,10.30,24.70,16.50,8.37,1829
2024-12-21,13:30:00,TÜR 1,1,Iğdır Futbol Kulübü,3-0,Yeni Malatyaspor,2-0,,13.50,26.00,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1829
2024-12-15,19:00:00,TÜR 1,1,Kocaelispor,0-2,Esenler Erokspor,0-1,1.34,3.76,5.40,1.69,1.65,1.77,1.58,2.64,1.22,3.24,1.13,,,1.67,0,1.33,1.41,1.87,2.06,5.60,1.65,2.52,5.15,1.68,1.66,1.97,17.20,34.50,3.65,5.46,11.55,24.30,18.15,9.54,1828
2024-12-15,16:00:00,TÜR 1,1,Çorum FK,1-1,Amed Sportif,0-0,2.13,2.82,2.65,1.47,1.93,1.68,1.66,2.29,1.31,2.67,1.21,1.11,1.08,1.21,1.09,1.45,1.15,2.84,1.82,3.37,2.48,2.19,2.95,1.73,1.61,3.50,13.55,34.50,5.02,4.08,6.01,31.00,13.75,4.50,1828
2024-12-15,16:00:00,TÜR 1,1,Ümraniyespor,1-2,Keçiörengücü,1-0,1.91,3.08,2.85,1.62,1.72,1.57,1.78,2.50,1.25,3.08,1.15,1.08,1.06,1.28,1.08,1.40,1.20,2.55,1.92,3.50,2.24,2.33,3.10,1.70,1.64,3.04,13.75,34.50,4.71,4.63,6.56,26.50,14.05,4.83,1828
2024-12-15,13:30:00,TÜR 1,1,Bandırmaspor,2-2,Gençlerbirliği,1-1,1.57,3.27,3.88,1.61,1.73,1.67,1.67,2.51,1.25,3.04,1.15,,,1.45,0,1.38,1.29,2.17,1.95,4.42,1.91,2.37,3.96,1.70,1.64,2.42,14.90,34.50,4.06,4.81,8.52,25.00,15.55,6.77,1828
2024-12-14,19:00:00,TÜR 1,1,Sakaryaspor,2-1,Iğdır Futbol Kulübü,2-1,2.20,3.03,2.41,1.58,1.77,1.60,1.75,2.43,1.28,2.94,1.16,1.15,1.07,1.19,1.12,1.41,1.15,2.90,1.88,3.11,2.53,2.29,2.72,1.70,1.64,3.63,13.90,31.50,5.22,4.50,5.61,29.50,13.90,4.02,1828
2024-12-14,16:00:00,TÜR 1,1,Fatih Karagümrük,2-2,Boluspor,0-2,1.51,3.46,4.02,1.80,1.55,1.55,1.80,2.76,1.20,3.54,1.09,,,1.49,0,1.33,1.34,2.06,2.06,4.40,1.82,2.50,4.01,1.69,1.64,2.27,14.70,34.50,4.10,5.33,9.15,23.00,15.30,6.88,1828
2024-12-14,13:30:00,TÜR 1,1,İstanbulspor,3-2,BB Erzurumspor,1-1,1.90,2.99,2.95,1.53,1.84,1.66,1.67,2.36,1.29,2.80,1.19,1.08,1.07,1.28,1.07,1.42,1.19,2.59,1.86,3.65,2.25,2.26,3.20,1.71,1.63,3.06,14.00,34.50,4.60,4.36,6.58,28.00,14.35,5.06,1828
2024-12-14,13:30:00,TÜR 1,1,Şanlıurfaspor,2-1,Pendikspor,1-1,2.73,3.11,1.96,1.69,1.64,1.52,1.86,2.59,1.23,3.27,1.12,1.26,1.06,1.09,1.20,1.38,1.09,3.35,1.95,2.58,2.98,2.37,2.27,1.70,1.63,4.57,13.70,26.00,6.43,4.76,4.88,33.00,13.45,3.11,1828
2024-12-13,20:00:00,TÜR 1,1,Adanaspor,3-1,Yeni Malatyaspor,0-1,,4.77,13.00,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828
2024-12-13,20:00:00,TÜR 1,1,MKE Ankaragücü,0-1,Manisa FK,0-0,1.41,3.93,4.28,2.17,1.35,1.42,2.01,3.21,1.13,4.54,,,,1.60,0,1.27,1.41,1.89,2.25,4.44,1.68,2.73,4.18,1.67,1.66,2.05,15.45,34.50,4.08,6.44,10.20,20.35,15.85,7.14,1828
2024-12-09,20:00:00,TÜR 1,1,Amed Sportif,2-1,Şanlıurfaspor,1-1,1.69,3.04,3.56,1.52,1.85,1.71,1.63,2.37,1.28,2.79,1.19,,1.06,1.37,0,1.41,1.25,2.33,1.88,4.20,2.05,2.27,3.70,1.71,1.63,2.65,14.35,34.50,4.23,4.40,7.76,27.00,14.95,6.21,1827
2024-12-09,20:00:00,TÜR 1,1,Esenler Erokspor,0-1,Ümraniyespor,0-0,1.83,3.31,2.85,1.97,1.45,1.39,2.08,2.94,1.16,4.03,1.05,1.08,,1.31,1.09,1.33,1.24,2.38,2.09,3.34,2.13,2.52,3.02,1.70,1.64,2.84,13.25,31.00,4.88,5.40,6.98,23.00,13.50,4.67,1827
2024-12-08,19:00:00,TÜR 1,1,Pendikspor,3-0,Sakaryaspor,3-0,1.42,3.50,4.75,1.70,1.64,1.68,1.66,2.65,1.21,3.27,1.12,,,1.58,0,1.34,1.37,1.96,2.05,5.03,1.74,2.47,4.59,1.70,1.64,2.11,15.60,34.50,3.87,5.20,10.35,23.85,16.50,8.30,1827
2024-12-08,16:00:00,TÜR 1,1,Boluspor,2-3,MKE Ankaragücü,1-2,3.04,3.01,1.86,1.54,1.83,1.66,1.68,2.38,1.28,2.83,1.18,1.29,1.07,1.06,1.21,1.42,1.06,3.73,1.87,2.52,3.28,2.27,2.20,1.71,1.63,5.23,14.45,28.00,6.78,4.40,4.53,34.50,14.05,2.98,1827
2024-12-08,16:00:00,TÜR 1,1,Gençlerbirliği,1-0,Fatih Karagümrük,0-0,2.50,2.97,2.16,1.54,1.81,1.62,1.72,2.39,1.28,2.85,1.18,1.20,1.08,1.13,1.15,1.42,1.10,3.21,1.87,2.85,2.80,2.26,2.50,1.71,1.63,4.20,13.90,30.00,5.77,4.38,5.12,33.00,13.80,3.55,1827
